Data;Ora;Temperatura;precipitazione mm;umidità relativa %;Radiazione globale;Velocità vento; Altezza neve
24/03/2020;16:40;-8.8;0.0;41.0;275.0;3.7;204.0
24/03/2020;16:50;-8.5;0.0;40.0;205.0;2.9;203.0
24/03/2020;17:00;-8.7;0.0;42.0;169.0;2.2;204.0
24/03/2020;17:10;-9.1;0.0;42.0;156.0;4.1;204.0
24/03/2020;17:20;-9.2;0.0;43.0;159.0;4.2;204.0
24/03/2020;17:30;-9.0;0.0;43.0;156.0;3.9;204.0
24/03/2020;17:40;-9.1;0.0;43.0;124.0;4.5;204.0
24/03/2020;17:50;-9.2;0.0;43.0;97.0;3.1;204.0
24/03/2020;18:00;-9.3;0.0;43.0;72.0;4.4;204.0
24/03/2020;18:10;-9.5;0.0;44.0;52.0;3.8;204.0
24/03/2020;18:20;-9.8;0.0;45.0;26.0;4.4;204.0
24/03/2020;18:30;-10.0;0.0;46.0;0.0;3.1;205.0
24/03/2020;18:40;-10.2;0.0;47.0;0.0;3.9;205.0
24/03/2020;18:50;-10.2;0.0;47.0;0.0;2.7;205.0
24/03/2020;19:00;-10.5;0.0;48.0;0.0;1.9;205.0
24/03/2020;19:10;-10.8;0.0;51.0;0.0;2.1;205.0
24/03/2020;19:20;-11.2;0.0;51.0;0.0;1.2;205.0
24/03/2020;19:30;-11.4;0.0;53.0;0.0;1.2;206.0
24/03/2020;19:40;-11.4;0.0;53.0;0.0;1.2;205.0
24/03/2020;19:50;-11.3;0.0;53.0;0.0;0.7;205.0
24/03/2020;20:00;-11.6;0.0;53.0;0.0;0.5;205.0
24/03/2020;20:10;-11.9;0.0;54.0;0.0;0.2;205.0
24/03/2020;20:20;-12.4;0.0;57.0;0.0;0.3;206.0
24/03/2020;20:30;-12.3;0.0;57.0;0.0;0.7;205.0
24/03/2020;20:40;-12.0;0.0;57.0;0.0;0.4;205.0
24/03/2020;20:50;-12.4;0.0;58.0;0.0;0.5;205.0
24/03/2020;21:00;-12.3;0.0;59.0;0.0;1.2;205.0
24/03/2020;21:10;-12.1;0.0;59.0;0.0;1.7;205.0
24/03/2020;21:20;-12.0;0.0;58.0;0.0;1.1;205.0
24/03/2020;21:30;-12.1;0.0;59.0;0.0;0.9;205.0
24/03/2020;21:40;-12.4;0.0;60.0;0.0;0.8;205.0
24/03/2020;21:50;-12.4;0.0;60.0;0.0;1.1;205.0
24/03/2020;22:00;-12.2;0.0;59.0;0.0;0.7;205.0
24/03/2020;22:10;-12.4;0.0;59.0;0.0;0.3;205.0
24/03/2020;22:20;-12.5;0.0;60.0;0.0;0.6;205.0
24/03/2020;22:30;-12.6;0.0;62.0;0.0;0.8;206.0
24/03/2020;22:40;-12.6;0.0;62.0;0.0;0.7;205.0
24/03/2020;22:50;-12.5;0.0;62.0;0.0;1.0;205.0
24/03/2020;23:00;-12.4;0.0;62.0;0.0;1.0;205.0
24/03/2020;23:10;-12.6;0.0;63.0;0.0;0.8;205.0
24/03/2020;23:20;-12.6;0.0;63.0;0.0;0.9;205.0
24/03/2020;23:30;-12.8;0.0;63.0;0.0;0.5;205.0
24/03/2020;23:40;-12.9;0.0;64.0;0.0;0.8;205.0
24/03/2020;23:50;-13.0;0.0;65.0;0.0;0.6;205.0
25/03/2020;0:00;-12.9;0.0;66.0;0.0;0.9;205.0
25/03/2020;0:10;-13.0;0.0;66.0;0.0;0.6;205.0
25/03/2020;0:20;-13.1;0.0;67.0;0.0;1.2;205.0
25/03/2020;0:30;-13.1;0.0;68.0;0.0;0.8;205.0
25/03/2020;0:40;-13.1;0.0;67.0;0.0;1.0;205.0
25/03/2020;0:50;-13.2;0.0;69.0;0.0;1.0;205.0
25/03/2020;1:00;-13.3;0.0;71.0;0.0;1.3;205.0
25/03/2020;1:10;-13.2;0.0;71.0;0.0;1.5;205.0
25/03/2020;1:20;-13.1;0.0;70.0;0.0;1.0;205.0
25/03/2020;1:30;-13.4;0.0;70.0;0.0;0.6;205.0
25/03/2020;1:40;-13.5;0.0;69.0;0.0;1.5;205.0
25/03/2020;1:50;-13.3;0.0;69.0;0.0;0.9;205.0
25/03/2020;2:00;-13.2;0.0;67.0;0.0;0.8;205.0
25/03/2020;2:10;-13.2;0.0;67.0;0.0;0.8;205.0
25/03/2020;2:20;-13.1;0.0;67.0;0.0;1.1;205.0
25/03/2020;2:30;-12.9;0.0;65.0;0.0;0.7;205.0
25/03/2020;2:40;-13.0;0.0;66.0;0.0;0.3;206.0
25/03/2020;2:50;-13.5;0.0;68.0;0.0;0.8;206.0
25/03/2020;3:00;-13.2;0.0;67.0;0.0;0.7;205.0
25/03/2020;3:10;-13.2;0.0;66.0;0.0;0.4;205.0
25/03/2020;3:20;-13.4;0.0;66.0;0.0;0.3;206.0
25/03/2020;3:30;-13.5;0.0;66.0;0.0;0.4;206.0
25/03/2020;3:40;-13.4;0.0;64.0;0.0;0.4;205.0
25/03/2020;3:50;-13.3;0.0;64.0;0.0;0.3;205.0
25/03/2020;4:00;-13.3;0.0;65.0;0.0;0.4;206.0
25/03/2020;4:10;-13.5;0.0;66.0;0.0;0.6;205.0
25/03/2020;4:20;-13.2;0.0;65.0;0.0;1.4;206.0
25/03/2020;4:30;-12.7;0.0;62.0;0.0;0.6;204.0
25/03/2020;4:40;-12.8;0.0;61.0;0.0;0.6;205.0
25/03/2020;4:50;-12.6;0.0;60.0;0.0;0.5;205.0
25/03/2020;5:00;-12.6;0.0;59.0;0.0;0.7;205.0
25/03/2020;5:10;-12.4;0.0;59.0;0.0;0.8;205.0
25/03/2020;5:20;-12.6;0.0;59.0;0.0;0.4;205.0
25/03/2020;5:30;-13.1;0.0;62.0;0.0;0.2;205.0
25/03/2020;5:40;-13.5;0.0;64.0;0.0;0.3;206.0
25/03/2020;5:50;-13.5;0.0;66.0;0.0;0.4;205.0
25/03/2020;6:00;-13.3;0.0;65.0;0.0;0.7;205.0
25/03/2020;6:10;-13.3;0.0;66.0;0.0;0.5;205.0
25/03/2020;6:20;-12.9;0.0;66.0;0.0;1.0;205.0
25/03/2020;6:30;-12.2;0.0;61.0;0.0;1.0;205.0
25/03/2020;6:40;-12.7;0.0;63.0;0.0;0.4;205.0
25/03/2020;6:50;-12.1;0.0;64.0;0.0;1.5;204.0
25/03/2020;7:00;-11.8;0.0;60.0;6.0;0.5;205.0
25/03/2020;7:10;-12.2;0.0;62.0;29.0;0.4;205.0
25/03/2020;7:20;-12.4;0.0;62.0;31.0;0.3;204.0
25/03/2020;7:30;-12.4;0.0;63.0;36.0;0.4;205.0
25/03/2020;7:40;-12.2;0.0;63.0;39.0;0.4;205.0
25/03/2020;7:50;-12.1;0.0;61.0;42.0;0.4;205.0
25/03/2020;8:00;-12.3;0.0;62.0;55.0;0.8;204.0
25/03/2020;8:10;-11.8;0.0;62.0;85.0;0.7;204.0
25/03/2020;8:20;-11.2;0.0;61.0;103.0;0.5;205.0
25/03/2020;8:30;-10.5;0.0;59.0;141.0;1.1;205.0
25/03/2020;8:40;-10.4;0.0;57.0;127.0;0.6;203.0
25/03/2020;8:50;-10.5;0.0;58.0;240.0;0.9;203.0
25/03/2020;9:00;-9.6;0.0;57.0;506.0;0.3;203.0
25/03/2020;9:10;-7.2;0.0;48.0;668.0;1.9;203.0
25/03/2020;9:20;-7.5;0.0;47.0;704.0;0.5;201.0
25/03/2020;9:30;-5.0;0.0;41.0;702.0;0.7;201.0
25/03/2020;9:40;-4.3;0.0;39.0;730.0;0.4;201.0
25/03/2020;9:50;-4.2;0.0;38.0;735.0;0.8;201.0
25/03/2020;10:00;-3.1;0.0;38.0;754.0;0.3;201.0
25/03/2020;10:10;-2.0;0.0;35.0;777.0;0.3;201.0
25/03/2020;10:20;-0.6;0.0;31.0;809.0;0.7;201.0
25/03/2020;10:30;-1.8;0.0;35.0;831.0;0.7;201.0
25/03/2020;10:40;-1.7;0.0;34.0;837.0;0.9;201.0
25/03/2020;10:50;-2.7;0.0;35.0;862.0;1.8;201.0
25/03/2020;11:00;-5.1;0.0;42.0;858.0;1.3;201.0
25/03/2020;11:10;-5.2;0.0;44.0;884.0;0.9;201.0
25/03/2020;11:20;-3.5;0.0;43.0;1018.0;1.2;201.0
25/03/2020;11:30;-4.8;0.0;46.0;883.0;2.6;202.0
25/03/2020;11:40;-8.0;0.0;60.0;812.0;2.3;203.0
25/03/2020;11:50;-6.8;0.0;54.0;581.0;1.7;203.0
25/03/2020;12:00;-7.9;0.0;57.0;611.0;1.9;202.0
25/03/2020;12:10;-7.2;0.0;55.0;468.0;2.0;202.0
25/03/2020;12:20;-7.3;0.0;57.0;464.0;2.1;202.0
25/03/2020;12:30;-7.2;0.0;57.0;683.0;2.3;202.0
25/03/2020;12:40;-6.3;0.0;52.0;613.0;2.6;202.0
25/03/2020;12:50;-6.7;0.0;55.0;430.0;2.3;202.0
25/03/2020;13:00;-5.9;0.0;52.0;647.0;1.4;201.0
25/03/2020;13:10;-5.6;0.0;50.0;690.0;1.5;201.0
25/03/2020;13:20;-5.7;0.0;49.0;853.0;2.8;201.0
25/03/2020;13:30;-5.5;0.0;47.0;863.0;2.6;203.0
25/03/2020;13:40;-7.0;0.0;53.0;603.0;1.9;202.0
25/03/2020;13:50;-6.3;0.0;53.0;600.0;2.0;202.0
25/03/2020;14:00;-7.1;0.0;55.0;447.0;3.0;202.0
25/03/2020;14:10;-7.5;0.0;57.0;360.0;2.0;202.0
25/03/2020;14:20;-7.4;0.0;56.0;672.0;2.9;202.0
25/03/2020;14:30;-7.5;0.0;56.0;528.0;3.5;203.0
25/03/2020;14:40;-7.4;0.0;59.0;438.0;1.8;202.0
25/03/2020;14:50;-6.9;0.0;59.0;326.0;1.1;202.0
25/03/2020;15:00;-8.3;0.0;65.0;303.0;2.0;203.0
25/03/2020;15:10;-8.2;0.0;67.0;290.0;1.5;202.0
25/03/2020;15:20;-9.1;0.0;72.0;332.0;2.3;204.0
25/03/2020;15:30;-8.8;0.0;73.0;388.0;2.0;203.0
25/03/2020;15:40;-8.7;0.0;71.0;294.0;2.0;203.0
25/03/2020;15:50;-8.5;0.0;70.0;276.0;2.4;203.0
25/03/2020;16:00;-7.6;0.0;68.0;385.0;0.7;201.0
25/03/2020;16:10;-6.0;0.0;60.0;500.0;1.2;201.0
25/03/2020;16:20;-4.7;0.0;56.0;461.0;0.6;201.0
25/03/2020;16:30;-2.1;0.2;46.0;509.0;1.2;201.0
25/03/2020;16:40;-3.5;0.0;46.0;458.0;1.0;201.0
25/03/2020;16:50;-5.4;0.0;52.0;403.0;2.3;202.0
25/03/2020;17:00;-8.3;0.0;62.0;269.0;2.1;203.0
25/03/2020;17:10;-8.3;0.0;65.0;343.0;1.1;202.0
25/03/2020;17:20;-8.3;0.0;64.0;199.0;2.7;203.0
25/03/2020;17:30;-10.0;0.0;74.0;110.0;3.0;203.0
25/03/2020;17:40;-10.6;0.0;79.0;97.0;2.9;203.0
25/03/2020;17:50;-10.7;0.0;82.0;85.0;2.4;203.0
25/03/2020;18:00;-11.0;0.0;80.0;80.0;2.8;203.0
25/03/2020;18:10;-11.3;0.0;79.0;62.0;2.4;201.0
25/03/2020;18:20;-11.4;0.0;79.0;19.0;1.3;207.0
25/03/2020;18:30;-11.6;0.0;79.0;0.0;1.4;207.0
25/03/2020;18:40;-11.7;0.0;80.0;0.0;2.1;206.0
25/03/2020;18:50;-12.0;0.0;80.0;0.0;2.2;207.0
25/03/2020;19:00;-12.1;0.0;80.0;0.0;1.4;208.0
25/03/2020;19:10;-12.1;0.0;79.0;0.0;1.2;208.0
25/03/2020;19:20;-12.2;0.0;81.0;0.0;1.5;208.0
25/03/2020;19:30;-12.1;0.0;80.0;0.0;1.1;208.0
25/03/2020;19:40;-12.2;0.0;83.0;0.0;1.1;207.0
25/03/2020;19:50;-12.2;0.0;83.0;0.0;1.3;206.0
25/03/2020;20:00;-12.3;0.0;83.0;0.0;2.2;208.0
25/03/2020;20:10;-12.4;0.0;81.0;0.0;2.2;208.0
25/03/2020;20:20;-12.4;0.0;83.0;0.0;1.4;208.0
25/03/2020;20:30;-12.5;0.0;84.0;0.0;2.0;208.0
25/03/2020;20:40;-12.5;0.0;84.0;0.0;0.7;208.0
25/03/2020;20:50;-12.6;0.0;84.0;0.0;0.8;208.0
25/03/2020;21:00;-12.6;0.0;83.0;0.0;0.9;208.0
25/03/2020;21:10;-12.7;0.0;83.0;0.0;1.1;208.0
25/03/2020;21:20;-12.7;0.0;82.0;0.0;1.5;208.0
25/03/2020;21:30;-12.9;0.0;84.0;0.0;0.8;208.0
25/03/2020;21:40;-12.9;0.0;85.0;0.0;2.5;210.0
25/03/2020;21:50;-12.9;0.0;85.0;0.0;2.8;208.0
25/03/2020;22:00;-13.0;0.0;85.0;0.0;2.1;208.0
25/03/2020;22:10;-13.1;0.0;86.0;0.0;1.7;207.0
25/03/2020;22:20;-13.2;0.0;87.0;0.0;1.4;208.0
25/03/2020;22:30;-13.4;0.0;88.0;0.0;1.8;211.0
25/03/2020;22:40;-13.3;0.0;87.0;0.0;2.1;209.0
25/03/2020;22:50;-13.4;0.0;86.0;0.0;2.1;209.0
25/03/2020;23:00;-13.6;0.0;85.0;0.0;1.9;209.0
25/03/2020;23:10;-13.9;0.0;85.0;0.0;0.6;209.0
25/03/2020;23:20;-14.2;0.0;86.0;0.0;0.7;210.0
25/03/2020;23:30;-14.2;0.0;89.0;0.0;0.8;209.0
25/03/2020;23:40;-14.0;0.0;89.0;0.0;1.5;209.0
25/03/2020;23:50;-14.0;0.0;90.0;0.0;1.8;209.0
26/03/2020;0:00;-14.0;0.0;89.0;0.0;1.3;209.0
26/03/2020;0:10;-14.1;0.0;88.0;0.0;1.1;209.0
26/03/2020;0:20;-14.3;0.0;88.0;0.0;1.6;209.0
26/03/2020;0:30;-14.3;0.0;88.0;0.0;2.0;209.0
26/03/2020;0:40;-14.4;0.0;87.0;0.0;2.9;210.0
26/03/2020;0:50;-14.3;0.0;88.0;0.0;2.7;209.0
26/03/2020;1:00;-14.3;0.0;88.0;0.0;3.0;209.0
26/03/2020;1:10;-14.3;0.0;88.0;0.0;3.2;209.0
26/03/2020;1:20;-14.4;0.0;88.0;0.0;2.9;209.0
26/03/2020;1:30;-14.4;0.0;88.0;0.0;2.5;209.0
26/03/2020;1:40;-14.4;0.0;88.0;0.0;2.2;209.0
26/03/2020;1:50;-14.5;0.0;87.0;0.0;1.7;209.0
26/03/2020;2:00;-14.5;0.0;87.0;0.0;1.1;209.0
26/03/2020;2:10;-14.6;0.0;87.0;0.0;0.6;211.0
26/03/2020;2:20;-14.9;0.0;86.0;0.0;1.0;211.0
26/03/2020;2:30;-15.3;0.0;86.0;0.0;0.8;210.0
26/03/2020;2:40;-15.6;0.0;86.0;0.0;1.3;211.0
26/03/2020;2:50;-16.2;0.0;84.0;0.0;0.2;211.0
26/03/2020;3:00;-16.3;0.0;85.0;0.0;0.3;211.0
26/03/2020;3:10;-15.8;0.0;86.0;0.0;1.9;211.0
26/03/2020;3:20;-15.4;0.0;86.0;0.0;2.7;211.0
26/03/2020;3:30;-15.2;0.0;86.0;0.0;1.7;212.0
26/03/2020;3:40;-15.1;0.0;85.0;0.0;0.5;211.0
26/03/2020;3:50;-15.2;0.0;86.0;0.0;0.3;211.0
26/03/2020;4:00;-15.4;0.0;86.0;0.0;0.1;211.0
26/03/2020;4:10;-15.5;0.0;86.0;0.0;0.2;211.0
26/03/2020;4:20;-15.4;0.0;86.0;0.0;0.2;210.0
26/03/2020;4:30;-16.2;0.0;84.0;0.0;0.1;211.0
26/03/2020;4:40;-16.9;0.0;83.0;0.0;0.2;211.0
26/03/2020;4:50;-17.0;0.0;84.0;0.0;0.1;211.0
26/03/2020;5:00;-16.6;0.0;85.0;0.0;0.2;211.0
26/03/2020;5:10;-16.5;0.0;85.0;0.0;0.2;212.0
26/03/2020;5:20;-16.1;0.0;85.0;0.0;0.7;210.0
26/03/2020;5:30;-16.1;0.0;84.0;0.0;0.0;211.0
26/03/2020;5:40;-16.8;0.0;84.0;0.0;0.1;211.0
26/03/2020;5:50;-16.9;0.0;84.0;0.0;0.2;211.0
26/03/2020;6:00;-16.8;0.0;84.0;0.0;0.2;212.0
26/03/2020;6:10;-16.7;0.0;84.0;0.0;0.3;212.0
26/03/2020;6:20;-16.5;0.0;85.0;0.0;0.3;212.0
26/03/2020;6:30;-16.2;0.0;85.0;0.0;0.2;211.0
26/03/2020;6:40;-14.7;0.0;88.0;0.0;1.2;212.0
26/03/2020;6:50;-13.3;0.0;84.0;34.0;0.7;210.0
26/03/2020;7:00;-13.8;0.0;83.0;55.0;0.1;210.0
26/03/2020;7:10;-13.4;0.0;81.0;88.0;0.2;210.0
26/03/2020;7:20;-13.1;0.0;82.0;86.0;0.2;210.0
26/03/2020;7:30;-12.6;0.0;80.0;94.0;0.3;210.0
26/03/2020;7:40;-12.0;0.0;77.0;123.0;0.5;207.0
26/03/2020;7:50;-11.0;0.0;76.0;120.0;0.5;209.0
26/03/2020;8:00;-10.7;0.0;70.0;131.0;0.7;208.0
26/03/2020;8:10;-10.2;0.0;73.0;137.0;0.6;207.0
26/03/2020;8:20;-9.6;0.0;69.0;172.0;0.5;206.0
26/03/2020;8:30;-9.0;0.0;70.0;191.0;0.4;207.0
26/03/2020;8:40;-8.4;0.0;69.0;217.0;0.5;207.0
26/03/2020;8:50;-7.7;0.0;72.0;283.0;0.5;206.0
26/03/2020;9:00;-6.1;0.0;69.0;290.0;0.6;206.0
26/03/2020;9:10;-4.6;0.0;63.0;346.0;0.6;205.0
26/03/2020;9:20;-3.9;0.0;62.0;281.0;0.4;204.0
26/03/2020;9:30;-4.2;0.0;60.0;276.0;1.3;205.0
26/03/2020;9:40;-5.1;0.0;63.0;283.0;0.6;205.0
26/03/2020;9:50;-5.0;0.0;63.0;301.0;1.1;207.0
26/03/2020;10:00;-5.2;0.0;66.0;426.0;2.0;207.0
26/03/2020;10:10;-5.0;0.0;61.0;356.0;1.2;204.0
26/03/2020;10:20;-5.2;0.0;57.0;425.0;0.6;204.0
26/03/2020;10:30;-4.2;0.0;54.0;545.0;0.8;204.0
26/03/2020;10:40;-3.6;0.0;53.0;663.0;0.9;204.0
26/03/2020;10:50;-2.9;0.2;52.0;705.0;1.2;204.0
26/03/2020;11:00;-2.0;0.6;54.0;772.0;0.8;203.0
26/03/2020;11:10;-2.2;0.2;51.0;939.0;1.9;204.0
26/03/2020;11:20;-1.2;0.2;53.0;849.0;0.9;203.0
26/03/2020;11:30;0.7;0.0;48.0;799.0;0.7;203.0
26/03/2020;11:40;1.1;0.0;44.0;630.0;0.5;203.0
26/03/2020;11:50;0.0;0.0;45.0;590.0;0.7;204.0
26/03/2020;12:00;-0.8;0.0;49.0;551.0;0.3;203.0
26/03/2020;12:10;-0.2;0.0;47.0;660.0;1.1;204.0
26/03/2020;12:20;-0.9;0.0;49.0;791.0;1.1;203.0
26/03/2020;12:30;0.8;0.0;45.0;577.0;0.9;203.0
26/03/2020;12:40;-0.2;0.0;48.0;617.0;0.8;203.0
26/03/2020;12:50;-1.3;0.0;50.0;758.0;1.4;203.0
26/03/2020;13:00;0.2;0.0;47.0;805.0;0.5;203.0
26/03/2020;13:10;2.5;0.0;43.0;771.0;0.6;203.0
26/03/2020;13:20;3.1;0.0;39.0;796.0;1.2;203.0
26/03/2020;13:30;3.0;0.0;40.0;690.0;1.1;203.0
26/03/2020;13:40;2.1;0.0;42.0;691.0;1.4;203.0
26/03/2020;13:50;1.5;0.0;45.0;760.0;1.4;203.0
26/03/2020;14:00;0.7;0.0;49.0;811.0;1.5;203.0
26/03/2020;14:10;1.3;0.0;49.0;844.0;1.0;203.0
26/03/2020;14:20;2.0;0.0;46.0;781.0;1.6;203.0
26/03/2020;14:30;2.1;0.0;47.0;809.0;1.2;203.0
26/03/2020;14:40;4.9;0.0;41.0;904.0;1.0;203.0
26/03/2020;14:50;5.1;0.0;39.0;990.0;1.5;203.0
26/03/2020;15:00;5.3;0.0;40.0;909.0;1.0;203.0
26/03/2020;15:10;5.8;0.0;39.0;768.0;1.3;203.0
26/03/2020;15:20;2.3;0.0;50.0;698.0;1.4;203.0
26/03/2020;15:30;2.3;0.0;51.0;601.0;0.9;203.0
26/03/2020;15:40;1.6;0.0;54.0;464.0;0.8;203.0
26/03/2020;15:50;0.6;0.0;55.0;406.0;1.8;204.0
26/03/2020;16:00;-2.0;0.0;67.0;303.0;1.4;204.0
26/03/2020;16:10;-2.7;0.0;71.0;214.0;1.1;204.0
26/03/2020;16:20;-3.0;0.0;74.0;172.0;0.4;207.0
26/03/2020;16:30;-2.9;0.0;74.0;203.0;0.4;208.0
26/03/2020;16:40;-2.6;0.0;73.0;158.0;1.1;207.0
26/03/2020;16:50;-4.5;0.0;83.0;133.0;1.3;205.0
26/03/2020;17:00;-4.4;0.0;85.0;103.0;0.6;205.0
26/03/2020;17:10;-4.8;0.0;86.0;93.0;0.4;206.0
26/03/2020;17:20;-4.6;0.0;86.0;103.0;0.5;206.0
26/03/2020;17:30;-4.2;0.0;83.0;88.0;0.4;206.0
26/03/2020;17:40;-4.9;0.0;86.0;79.0;1.0;208.0
26/03/2020;17:50;-5.6;0.0;91.0;56.0;0.3;208.0
26/03/2020;18:00;-5.6;0.0;91.0;36.0;1.1;210.0
26/03/2020;18:10;-6.1;0.0;94.0;22.0;0.4;210.0
26/03/2020;18:20;-6.1;0.0;94.0;0.0;0.3;210.0
26/03/2020;18:30;-6.1;0.0;94.0;0.0;0.4;210.0
26/03/2020;18:40;-6.2;0.0;94.0;0.0;0.1;210.0
26/03/2020;18:50;-6.2;0.0;94.0;0.0;0.1;210.0
26/03/2020;19:00;-6.2;0.0;94.0;0.0;0.8;210.0
26/03/2020;19:10;-6.3;0.0;95.0;0.0;0.2;211.0
26/03/2020;19:20;-6.5;0.0;95.0;0.0;0.4;211.0
26/03/2020;19:30;-6.5;0.0;94.0;0.0;0.2;211.0
26/03/2020;19:40;-6.4;0.0;94.0;0.0;0.5;210.0
26/03/2020;19:50;-6.5;0.0;94.0;0.0;0.3;210.0
26/03/2020;20:00;-6.5;0.0;94.0;0.0;0.0;210.0
26/03/2020;20:10;-6.6;0.0;93.0;0.0;0.0;210.0
26/03/2020;20:20;-6.6;0.0;94.0;0.0;0.9;210.0
26/03/2020;20:30;-6.6;0.0;94.0;0.0;0.2;211.0
26/03/2020;20:40;-6.7;0.0;94.0;0.0;0.7;210.0
26/03/2020;20:50;-6.7;0.0;94.0;0.0;0.5;210.0
26/03/2020;21:00;-6.7;0.0;94.0;0.0;0.2;211.0
26/03/2020;21:10;-6.7;0.0;94.0;0.0;0.1;210.0
26/03/2020;21:20;-6.7;0.0;94.0;0.0;0.1;210.0
26/03/2020;21:30;-6.8;0.0;94.0;0.0;0.1;210.0
26/03/2020;21:40;-6.7;0.0;95.0;0.0;0.5;210.0
26/03/2020;21:50;-6.6;0.0;94.0;0.0;0.4;210.0
26/03/2020;22:00;-6.4;0.0;94.0;0.0;0.3;210.0
26/03/2020;22:10;-6.5;0.0;94.0;0.0;0.2;210.0
26/03/2020;22:20;-6.5;0.0;94.0;0.0;0.2;210.0
26/03/2020;22:30;-6.5;0.0;94.0;0.0;0.3;210.0
26/03/2020;22:40;-6.5;0.0;94.0;0.0;0.2;210.0
26/03/2020;22:50;-6.6;0.0;93.0;0.0;0.0;210.0
26/03/2020;23:00;-6.8;0.0;93.0;0.0;0.1;210.0
26/03/2020;23:10;-6.9;0.0;93.0;0.0;0.2;210.0
26/03/2020;23:20;-6.5;0.0;94.0;0.0;0.9;211.0
26/03/2020;23:30;-5.0;0.0;89.0;0.0;1.8;211.0
26/03/2020;23:40;-4.4;0.0;85.0;0.0;1.8;210.0
26/03/2020;23:50;-3.9;0.0;81.0;0.0;1.1;209.0
27/03/2020;0:00;-4.8;0.0;82.0;0.0;0.6;210.0
27/03/2020;0:10;-5.3;0.0;87.0;0.0;1.1;210.0
27/03/2020;0:20;-3.6;0.0;82.0;0.0;2.7;208.0
27/03/2020;0:30;-2.8;0.0;77.0;0.0;3.1;210.0
27/03/2020;0:40;-3.5;0.0;77.0;0.0;1.9;210.0
27/03/2020;0:50;-3.8;0.0;81.0;0.0;3.8;209.0
27/03/2020;1:00;-3.4;0.0;80.0;0.0;4.1;209.0
27/03/2020;1:10;-2.6;0.0;76.0;0.0;4.1;207.0
27/03/2020;1:20;-2.5;0.0;75.0;0.0;2.5;208.0
27/03/2020;1:30;-2.9;0.0;73.0;0.0;1.1;207.0
27/03/2020;1:40;-4.8;0.0;82.0;0.0;1.0;208.0
27/03/2020;1:50;-5.1;0.0;86.0;0.0;1.5;207.0
27/03/2020;2:00;-5.9;0.0;84.0;0.0;0.7;208.0
27/03/2020;2:10;-6.0;0.0;93.0;0.0;1.1;209.0
27/03/2020;2:20;-4.0;0.0;85.0;0.0;2.7;208.0
27/03/2020;2:30;-3.4;0.0;80.0;0.0;1.7;208.0
27/03/2020;2:40;-4.0;0.0;80.0;0.0;1.1;207.0
27/03/2020;2:50;-4.9;0.0;84.0;0.0;0.4;207.0
27/03/2020;3:00;-5.5;0.0;87.0;0.0;0.9;209.0
27/03/2020;3:10;-5.3;0.0;87.0;0.0;0.5;209.0
27/03/2020;3:20;-4.9;0.0;85.0;0.0;0.4;208.0
27/03/2020;3:30;-4.9;0.0;84.0;0.0;0.5;209.0
27/03/2020;3:40;-4.6;0.0;83.0;0.0;0.5;208.0
27/03/2020;3:50;-4.1;0.0;81.0;0.0;0.7;208.0
27/03/2020;4:00;-3.5;0.0;78.0;0.0;1.6;208.0
27/03/2020;4:10;-3.3;0.0;77.0;0.0;1.3;207.0
27/03/2020;4:20;-3.9;0.0;78.0;0.0;1.7;207.0
27/03/2020;4:30;-5.2;0.0;85.0;0.0;1.3;209.0
27/03/2020;4:40;-4.0;0.0;82.0;0.0;2.4;208.0
27/03/2020;4:50;-3.2;0.0;76.0;0.0;1.4;206.0
27/03/2020;5:00;-4.3;0.0;80.0;0.0;0.5;207.0
27/03/2020;5:10;-4.8;0.0;84.0;0.0;0.6;207.0
27/03/2020;5:20;-5.0;0.0;86.0;0.0;0.4;207.0
27/03/2020;5:30;-5.0;0.0;86.0;0.0;0.5;208.0
27/03/2020;5:40;-4.8;0.0;86.0;0.0;0.3;208.0
27/03/2020;5:50;-4.3;0.0;83.0;0.0;2.0;208.0
27/03/2020;6:00;-3.0;0.0;76.0;0.0;2.9;208.0
27/03/2020;6:10;-2.9;0.0;74.0;0.0;1.5;207.0
27/03/2020;6:20;-3.8;0.0;77.0;0.0;0.5;207.0
27/03/2020;6:30;-4.3;0.0;80.0;0.0;0.6;207.0
27/03/2020;6:40;-4.6;0.0;82.0;0.0;1.2;207.0
27/03/2020;6:50;-4.5;0.0;82.0;7.0;1.7;207.0
27/03/2020;7:00;-4.0;0.0;79.0;33.0;1.1;207.0
27/03/2020;7:10;-3.8;0.0;78.0;44.0;0.4;207.0
27/03/2020;7:20;-3.8;0.0;77.0;61.0;0.4;207.0
27/03/2020;7:30;-4.1;0.0;77.0;78.0;0.6;207.0
27/03/2020;7:40;-4.0;0.0;78.0;98.0;0.4;206.0
27/03/2020;7:50;-4.0;0.0;77.0;101.0;0.3;206.0
27/03/2020;8:00;-4.1;0.0;77.0;86.0;0.2;207.0
27/03/2020;8:10;-4.3;0.0;79.0;83.0;0.7;207.0
27/03/2020;8:20;-4.3;0.0;79.0;92.0;1.2;206.0
27/03/2020;8:30;-4.2;0.0;81.0;108.0;0.6;207.0
27/03/2020;8:40;-4.2;0.0;81.0;119.0;0.5;206.0
27/03/2020;8:50;-4.1;0.0;81.0;292.0;0.5;207.0
27/03/2020;9:00;-2.9;0.0;75.0;423.0;1.0;206.0
27/03/2020;9:10;-1.9;0.0;69.0;446.0;1.1;206.0
